auction_id,round,bidder,frn,bidding_credit_pct,bidding_credit_type,eligibility,required_activity,activity,req_commitment,req_commitment_discount_capped,req_net_commitment,req_commitment_discount_uncapped,req_commitment_discount_uncapped_small,processed_activity,commitment,commitment_discount_capped,net_commitment,commitment_discount_uncapped,commitment_discount_uncapped_small,next_round_eligibility,next_round_required_activity
102,35,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,35,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,35,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,1748,1660,1660,103000,15450,87550,15450,,1660,102000,15300,86700,15300,,1748,1660
102,35,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,35,Bluegrass Consortium,0025234709,15,Rural,11443,10870,9670,3721000,558150,3162850,558150,,9670,3616000,542400,3073600,542400,,10179,9670
102,35,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,174316,165600,0,0,,,,,165600,15820000,,,,,174316,165600
102,35,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,2322,2205,2205,638000,95700,542300,95700,,2205,635000,95250,539750,95250,,2322,2205
102,35,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,632,600,600,55000,13750,41250,13750,13750,600,49000,12250,36750,12250,12250,632,600
102,35,Crestone Wireless L.L.C.,0027851781,0,,539243,512280,512464,20861000,,,,,512464,20859000,,,,,539243,512280
102,35,"Docomo Pacific, Inc.",0004242723,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,35,"FTC Management Group, Inc.",0004600268,15,Rural,969,920,0,0,0,0,0,,920,18600,2790,15810,2790,,969,920
102,35,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,35,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4085,3880,3840,294000,44100,249900,44100,,3880,279000,41850,237150,41850,,4085,3880
102,35,Kitsune Communications LLC,0027808245,25,Small Business,48,45,45,7000,1750,5250,1750,1750,45,3303,826,2477,826,826,48,45
102,35,"LICT Wireless Broadband Company, LLC",0025243858,0,,15659,14876,14876,3881000,,,,,14876,3735000,,,,,15659,14876
102,35,"NBVDS Investment, L.L.C.",0017194986,15,Rural,4179,3970,3970,446000,66900,379100,66900,,3970,469800,70470,399330,70470,,4179,3970
102,35,"Nsight Spectrum, LLC",0020519138,0,,292,277,277,121000,,,,,277,121000,,,,,292,277
102,35,"Nuvera Communications, Inc.",0003739430,15,Rural,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
102,35,"Public Service Wireless Services, Inc.",0007024607,0,,590,560,560,146000,,,,,560,131000,,,,,590,560
102,35,RSA 1 Limited Partnership,0002576411,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,35,Rock Port Telephone Company,0004362505,0,,259,246,250,261000,,,,,250,240000,,,,,259,246
102,35,SANN Consortium,0027856186,15,Rural,1579,1500,1500,244000,36600,207400,36600,,1500,228000,34200,193800,34200,,1579,1500
102,35,"Samba Capital Partners, LLC",0027780980,25,Small Business,6154,5846,6136,170000,42500,127500,42500,28000,6136,150000,37500,112500,37500,24500,6154,5846
102,35,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3070,176000,,,,,3070,158000,,,,,3152,2994
102,35,Starry Spectrum Holdings LLC,0027855998,0,,848737,806300,807280,44852000,,,,,807280,41480400,,,,,848737,806300
102,35,T-Mobile License LLC,0001565449,0,,8795999,8356199,8308099,868340000,,,,,8308099,798979412,,,,,8745368,8308099
102,35,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,530000,,,,,1470,478600,,,,,1470,1396
102,35,"The Alaska Wireless Network, LLC",0021818133,0,,2920,2774,2774,157000,,,,,2774,135200,,,,,2920,2774
102,35,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,35,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,2017,1916,1916,451000,112750,338250,112750,112750,1916,401380,100345,301035,100345,100345,2017,1916
102,35,Tri County Radio,0013444575,25,Small Business,274,260,240,6000,1500,4500,1500,1500,260,7000,1750,5250,1750,1750,274,260
102,35,Union Telephone Company,0001630201,15,Rural,2443,2320,1294,1212000,181800,1030200,181800,,2320,1228200,184230,1043970,184230,,2443,2320
102,35,United States Cellular Corporation,0004372322,0,,284862,270618,269918,48435000,,,,,269918,47088000,,,,,284125,269918
102,35,"Windstream Services, LLC",0014400220,0,,54176,51467,49067,18660000,,,,,49067,17986000,,,,,51650,49067
102,35,"van Steenis, Ryan",0027850510,25,Small Business,82,77,81,11000,2750,8250,2750,2750,81,5900,1475,4425,1475,1475,82,77
102,34,8538 GREEN STREET LLC,0003488897,25,Small Business,24,22,0,0,0,0,0,0,22,440,110,330,110,110,24,22
102,34,AT&T Spectrum Frontiers LLC,0027840180,0,,6001579,5701500,5702000,894793000,,,,,5702000,819070000,,,,,6001579,5701500
102,34,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,34,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,34,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,34,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,1748,1660,1660,93000,13950,79050,13950,,1660,92000,13800,78200,13800,,1748,1660
102,34,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,34,Bluegrass Consortium,0025234709,15,Rural,11443,10870,10870,4156000,623400,3532600,623400,,10870,4051000,607650,3443350,607650,,11443,10870
102,34,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,174316,165600,0,0,,,,,165600,15820000,,,,,174316,165600
102,34,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,2322,2205,2205,580000,87000,493000,87000,,2205,577000,86550,490450,86550,,2322,2205
102,34,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,632,600,600,55000,13750,41250,13750,13750,600,49000,12250,36750,12250,12250,632,600
102,34,Crestone Wireless L.L.C.,0027851781,0,,539243,512280,512464,18954000,,,,,512464,18952000,,,,,539243,512280
102,34,"Docomo Pacific, Inc.",0004242723,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,34,"FTC Management Group, Inc.",0004600268,15,Rural,969,920,0,0,0,0,0,,920,18600,2790,15810,2790,,969,920
102,34,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,34,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4085,3880,3840,294000,44100,249900,44100,,3880,279000,41850,237150,41850,,4085,3880
102,34,Kitsune Communications LLC,0027808245,25,Small Business,48,45,45,7000,1750,5250,1750,1750,45,3303,826,2477,826,826,48,45
102,34,"LICT Wireless Broadband Company, LLC",0025243858,0,,15659,14876,14876,3643000,,,,,14876,3497000,,,,,15659,14876
102,34,"NBVDS Investment, L.L.C.",0017194986,15,Rural,4179,3970,3970,414000,62100,351900,62100,,3970,437800,65670,372130,65670,,4179,3970
102,34,"Nsight Spectrum, LLC",0020519138,0,,292,277,277,109000,,,,,277,109000,,,,,292,277
102,34,"Nuvera Communications, Inc.",0003739430,15,Rural,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
102,34,"Public Service Wireless Services, Inc.",0007024607,0,,590,560,560,146000,,,,,560,131000,,,,,590,560
102,34,RSA 1 Limited Partnership,0002576411,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,34,Rock Port Telephone Company,0004362505,0,,259,246,250,237000,,,,,250,237000,,,,,259,246
102,34,SANN Consortium,0027856186,15,Rural,1579,1500,1500,235000,35250,199750,35250,,1500,219000,32850,186150,32850,,1579,1500
102,34,"Samba Capital Partners, LLC",0027780980,25,Small Business,6154,5846,6136,165000,41250,123750,41250,26750,6136,146000,36500,109500,36500,23500,6154,5846
102,34,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3070,176000,,,,,3070,158000,,,,,3152,2994
102,34,Starry Spectrum Holdings LLC,0027855998,0,,848737,806300,807280,43484000,,,,,807280,40724400,,,,,848737,806300
102,34,T-Mobile License LLC,0001565449,0,,8859631,8416649,8356199,863106000,,,,,8356199,793799412,,,,,8795999,8356199
102,34,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,530000,,,,,1470,478600,,,,,1470,1396
102,34,"The Alaska Wireless Network, LLC",0021818133,0,,2920,2774,2774,157000,,,,,2774,135200,,,,,2920,2774
102,34,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,34,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,2017,1916,1916,449000,112250,336750,112250,112250,1916,399380,99845,299535,99845,99845,2017,1916
102,34,Tri County Radio,0013444575,25,Small Business,274,260,240,6000,1500,4500,1500,1500,260,7000,1750,5250,1750,1750,274,260
102,34,Union Telephone Company,0001630201,15,Rural,2465,2341,1294,1100000,165000,935000,165000,,2320,1116200,167430,948770,167430,,2443,2320
102,34,United States Cellular Corporation,0004372322,0,,286984,272634,270618,45476000,,,,,270618,44192000,,,,,284862,270618
102,34,"Windstream Services, LLC",0014400220,0,,54884,52139,51467,20048000,,,,,51467,19374000,,,,,54176,51467
102,34,"van Steenis, Ryan",0027850510,25,Small Business,82,77,81,8000,2000,6000,2000,2000,81,5900,1475,4425,1475,1475,82,77
102,33,8538 GREEN STREET LLC,0003488897,25,Small Business,24,22,0,0,0,0,0,0,22,440,110,330,110,110,24,22
102,33,AT&T Spectrum Frontiers LLC,0027840180,0,,6001579,5701500,5702000,888498000,,,,,5702000,813347000,,,,,6001579,5701500
102,33,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,33,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,33,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,33,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,1748,1660,1660,85000,12750,72250,12750,,1660,84000,12600,71400,12600,,1748,1660
102,33,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,33,Bluegrass Consortium,0025234709,15,Rural,11443,10870,10870,3775000,566250,3208750,566250,,10870,3772000,565800,3206200,565800,,11443,10870
102,33,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,174316,165600,0,0,,,,,165600,15820000,,,,,174316,165600
102,33,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,2322,2205,2205,525000,78750,446250,78750,,2205,522000,78300,443700,78300,,2322,2205
102,33,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,632,600,600,55000,13750,41250,13750,13750,600,49000,12250,36750,12250,12250,632,600
102,33,Crestone Wireless L.L.C.,0027851781,0,,539243,512280,512280,17222000,,,,,512280,17220000,,,,,539243,512280
102,33,"Docomo Pacific, Inc.",0004242723,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,33,"FTC Management Group, Inc.",0004600268,15,Rural,969,920,0,0,0,0,0,,920,18600,2790,15810,2790,,969,920
102,33,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,33,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4085,3880,3840,278000,41700,236300,41700,,3880,279000,41850,237150,41850,,4085,3880
102,33,Kitsune Communications LLC,0027808245,25,Small Business,48,45,45,7000,1750,5250,1750,1750,45,3303,826,2477,826,826,48,45
102,33,"LICT Wireless Broadband Company, LLC",0025243858,0,,15659,14876,14876,3381000,,,,,14876,3279000,,,,,15659,14876
102,33,"NBVDS Investment, L.L.C.",0017194986,15,Rural,4179,3970,3970,384000,57600,326400,57600,,3970,407800,61170,346630,61170,,4179,3970
102,33,"Nsight Spectrum, LLC",0020519138,0,,292,277,277,98000,,,,,277,98000,,,,,292,277
102,33,"Nuvera Communications, Inc.",0003739430,15,Rural,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
102,33,"Public Service Wireless Services, Inc.",0007024607,0,,590,560,560,146000,,,,,560,131000,,,,,590,560
102,33,RSA 1 Limited Partnership,0002576411,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,33,Rock Port Telephone Company,0004362505,0,,259,246,259,333000,,,,,259,333000,,,,,259,246
102,33,SANN Consortium,0027856186,15,Rural,1579,1500,1500,223000,33450,189550,33450,,1500,211000,31650,179350,31650,,1579,1500
102,33,"Samba Capital Partners, LLC",0027780980,25,Small Business,6154,5846,6136,163000,40750,122250,40750,26250,6136,142600,35650,106950,35650,22650,6154,5846
102,33,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3070,164000,,,,,3070,158000,,,,,3152,2994
102,33,Starry Spectrum Holdings LLC,0027855998,0,,848737,806300,807280,43058000,,,,,807280,40182400,,,,,848737,806300
102,33,T-Mobile License LLC,0001565449,0,,8896396,8451576,8416649,860117000,,,,,8416649,792386412,,,,,8859631,8416649
102,33,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,530000,,,,,1470,478600,,,,,1470,1396
102,33,"The Alaska Wireless Network, LLC",0021818133,0,,2920,2774,2774,157000,,,,,2774,135200,,,,,2920,2774
102,33,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,33,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,2017,1916,1916,447000,111750,335250,111750,111750,1916,397380,99345,298035,99345,99345,2017,1916
102,33,Tri County Radio,0013444575,25,Small Business,274,260,240,6000,1500,4500,1500,1500,260,7000,1750,5250,1750,1750,274,260
102,33,Union Telephone Company,0001630201,15,Rural,2465,2341,1294,1002000,150300,851700,150300,,2341,1021200,153180,868020,153180,,2465,2341
102,33,United States Cellular Corporation,0004372322,0,,286984,272634,285228,42929000,,,,,285228,42440000,,,,,286984,272634
102,33,"Windstream Services, LLC",0014400220,0,,54884,52139,52139,19288000,,,,,52139,18622000,,,,,54884,52139
102,33,"van Steenis, Ryan",0027850510,25,Small Business,82,77,80,27000,6750,20250,6750,6750,80,23900,5975,17925,5975,5975,82,77
102,32,8538 GREEN STREET LLC,0003488897,25,Small Business,24,22,0,0,0,0,0,0,22,440,110,330,110,110,24,22
102,32,AT&T Spectrum Frontiers LLC,0027840180,0,,6001579,5701500,5702000,882778000,,,,,5702000,807627000,,,,,6001579,5701500
102,32,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,32,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,32,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,32,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,1748,1660,1660,77000,11550,65450,11550,,1660,76000,11400,64600,11400,,1748,1660
102,32,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,32,Bluegrass Consortium,0025234709,15,Rural,11443,10870,10870,3427000,514050,2912950,514050,,10870,3424000,513600,2910400,513600,,11443,10870
102,32,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,174316,165600,0,0,,,,,165600,15820000,,,,,174316,165600
102,32,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,2322,2205,2205,475000,71250,403750,71250,,2205,472000,70800,401200,70800,,2322,2205
102,32,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,632,600,600,55000,13750,41250,13750,13750,600,49000,12250,36750,12250,12250,632,600
102,32,Crestone Wireless L.L.C.,0027851781,0,,539243,512280,512280,15647000,,,,,512280,15645000,,,,,539243,512280
102,32,"Docomo Pacific, Inc.",0004242723,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,32,"FTC Management Group, Inc.",0004600268,15,Rural,969,920,0,0,0,0,0,,920,18600,2790,15810,2790,,969,920
102,32,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,32,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4085,3880,3840,262000,39300,222700,39300,,3880,271000,40650,230350,40650,,4085,3880
102,32,Kitsune Communications LLC,0027808245,25,Small Business,48,45,45,7000,1750,5250,1750,1750,45,3303,826,2477,826,826,48,45
102,32,"LICT Wireless Broadband Company, LLC",0025243858,0,,15659,14876,14876,3145000,,,,,14876,3043000,,,,,15659,14876
102,32,"NBVDS Investment, L.L.C.",0017194986,15,Rural,4179,3970,3970,355000,53250,301750,53250,,3970,378800,56820,321980,56820,,4179,3970
102,32,"Nsight Spectrum, LLC",0020519138,0,,292,277,277,89000,,,,,277,89000,,,,,292,277
102,32,"Nuvera Communications, Inc.",0003739430,15,Rural,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
102,32,"Public Service Wireless Services, Inc.",0007024607,0,,590,560,560,146000,,,,,560,131000,,,,,590,560
102,32,RSA 1 Limited Partnership,0002576411,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,32,Rock Port Telephone Company,0004362505,0,,259,246,259,301000,,,,,259,301000,,,,,259,246
102,32,SANN Consortium,0027856186,15,Rural,1579,1500,1500,211000,31650,179350,31650,,1500,199000,29850,169150,29850,,1579,1500
102,32,"Samba Capital Partners, LLC",0027780980,25,Small Business,6154,5846,6136,161000,40250,120750,40250,25750,6136,140600,35150,105450,35150,22150,6154,5846
102,32,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3070,153000,,,,,3070,147000,,,,,3152,2994
102,32,Starry Spectrum Holdings LLC,0027855998,0,,848737,806300,807280,41978000,,,,,807280,39102400,,,,,848737,806300
102,32,T-Mobile License LLC,0001565449,0,,8962712,8514576,8451576,852286000,,,,,8451576,784559412,,,,,8896396,8451576
102,32,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,530000,,,,,1470,478600,,,,,1470,1396
102,32,"The Alaska Wireless Network, LLC",0021818133,0,,2920,2774,2774,157000,,,,,2774,135200,,,,,2920,2774
102,32,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,32,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,2017,1916,1916,445000,111250,333750,111250,111250,1916,395380,98845,296535,98845,98845,2017,1916
102,32,Tri County Radio,0013444575,25,Small Business,274,260,240,6000,1500,4500,1500,1500,260,7000,1750,5250,1750,1750,274,260
102,32,Union Telephone Company,0001630201,15,Rural,2465,2341,1294,911000,136650,774350,136650,,2341,930200,139530,790670,139530,,2465,2341
102,32,United States Cellular Corporation,0004372322,0,,286984,272634,286828,40008000,,,,,286828,39519000,,,,,286984,272634
102,32,"Windstream Services, LLC",0014400220,0,,62658,59525,52139,19146000,,,,,52139,18480000,,,,,54884,52139
102,32,"van Steenis, Ryan",0027850510,25,Small Business,82,77,80,25000,6250,18750,6250,6250,80,21900,5475,16425,5475,5475,82,77
102,31,8538 GREEN STREET LLC,0003488897,25,Small Business,24,22,0,0,0,0,0,0,22,440,110,330,110,110,24,22
102,31,AT&T Spectrum Frontiers LLC,0027840180,0,,6001579,5701500,5702000,877577000,,,,,5702000,802426000,,,,,6001579,5701500
102,31,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,31,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,31,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,31,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,1748,1660,1660,69000,10350,58650,10350,,1660,68000,10200,57800,10200,,1748,1660
102,31,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1638
102,31,Bluegrass Consortium,0025234709,15,Rural,11443,10870,10870,3112000,466800,2645200,466800,,10870,3109000,466350,2642650,466350,,11443,10870
102,31,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,174316,165600,0,0,,,,,165600,15820000,,,,,174316,165600
102,31,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,2564,2435,2205,428000,64200,363800,64200,,2205,425000,63750,361250,63750,,2322,2205
102,31,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,632,600,600,55000,13750,41250,13750,13750,600,49000,12250,36750,12250,12250,632,600
102,31,Crestone Wireless L.L.C.,0027851781,0,,539243,512280,512280,14218000,,,,,512280,14216000,,,,,539243,512280
102,31,"Docomo Pacific, Inc.",0004242723,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,31,"FTC Management Group, Inc.",0004600268,15,Rural,969,920,0,0,0,0,0,,920,18600,2790,15810,2790,,969,920
102,31,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,31,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,4085,3880,3840,250000,37500,212500,37500,,3880,265000,39750,225250,39750,,4085,3880
102,31,Kitsune Communications LLC,0027808245,25,Small Business,48,45,45,7000,1750,5250,1750,1750,45,3303,826,2477,826,826,48,45
102,31,"LICT Wireless Broadband Company, LLC",0025243858,0,,15659,14876,14876,2935000,,,,,14876,2833000,,,,,15659,14876
102,31,"NBVDS Investment, L.L.C.",0017194986,15,Rural,4179,3970,3970,330000,49500,280500,49500,,3970,353800,53070,300730,53070,,4179,3970
102,31,"Nsight Spectrum, LLC",0020519138,0,,292,277,277,80000,,,,,277,80000,,,,,292,277
102,31,"Nuvera Communications, Inc.",0003739430,15,Rural,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
102,31,"Public Service Wireless Services, Inc.",0007024607,0,,590,560,560,146000,,,,,560,131000,,,,,590,560
102,31,RSA 1 Limited Partnership,0002576411,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,31,Rock Port Telephone Company,0004362505,0,,259,246,259,269000,,,,,259,269000,,,,,259,246
102,31,SANN Consortium,0027856186,15,Rural,1579,1500,1500,200000,30000,170000,30000,,1500,188000,28200,159800,28200,,1579,1500
102,31,"Samba Capital Partners, LLC",0027780980,25,Small Business,6154,5846,6136,159000,39750,119250,39750,25250,6136,138600,34650,103950,34650,21650,6154,5846
102,31,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3070,145000,,,,,3070,139000,,,,,3152,2994
